color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres_x,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget_x,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,budget_y,genres_y,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
Color,David Hayter,59.0,91.0,512.0,413.0,Jennifer Hale,11000.0,,Action|Horror,Jason Momoa,Wolves,5693.0,13545.0,Stephen McHattie,2.0,bar|female nudity|murder|small town|werewolf,http://www.imdb.com/title/tt1403241/?ref_=fn_tt_tt_1,34.0,English,France,R,18000000.0,2014.0,918.0,5.3,2.35,0.0,18000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}]",,290555,"[{""id"": 2393, ""name"": ""adoption""}, {""id"": 12564, ""name"": ""werewolf""}]",en,Wolves,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",7.922639,"[{""name"": ""Copperheart Entertainment"", ""id"": 5106}, {""name"": ""Entertainment One"", ""id"": 8147}, {""name"": ""Dark Hero Studios"", ""id"": 49925}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2014-08-28 00:00:00,0,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Unleash the beast,Wolves,5.7,82
Color,Brian A Miller,46.0,93.0,32.0,1000.0,50 Cent,13000.0,,Action|Thriller,Bruce Willis,The Prince,13133.0,16735.0,Jessica Lowndes,4.0,assassin|fight|mechanic|rescue|rival,http://www.imdb.com/title/tt1085492/?ref_=fn_tt_tt_1,101.0,English,USA,R,18000000.0,2014.0,1000.0,4.6,2.35,0.0,18000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",,241254,"[{""id"": 11578, ""name"": ""mobster""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18115, ""name"": ""retired""}, {""id"": 184402, ""name"": ""missing""}, {""id"": 197430, ""name"": ""missing daughter""}]",en,The Prince,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,21.638673,"[{""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Oasis Films"", ""id"": 33831}, {""name"": ""Aperture Entertainment"", ""id"": 33832}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-22 00:00:00,266586800,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Mercy is for the Weak,The Prince,4.6,218
Color,Luke Greenfield,129.0,104.0,42.0,613.0,Damon Wayans Jr.,839.0,82389560.0,Comedy,Rob Riggle,Let's Be Cops,106820.0,3627.0,James D'Arcy,1.0,friendship between men|impersonating a police officer|mobster|party|police officer,http://www.imdb.com/title/tt1924435/?ref_=fn_tt_tt_1,147.0,English,USA,R,17000000.0,2014.0,756.0,6.5,1.85,14000.0,17000000,"[{""id"": 35, ""name"": ""Comedy""}]",,193893,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 170682, ""name"": ""lying""}, {""id"": 185071, ""name"": ""impersonating a police officer""}, {""id"": 187844, ""name"": ""flashback""}]",en,Let's Be Cops,"It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.",70.66892299999998,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""WideAwake"", ""id"": 28787}, {""name"": ""Genre Films"", ""id"": 28788}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-13 00:00:00,136621271,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Fake Cops. Real Trouble.,Let's Be Cops,6.4,1219
Color,Niki Caro,113.0,129.0,51.0,89.0,Valente Rodriguez,427.0,44469602.0,Biography|Drama|Sport,Morgan Saylor,"McFarland, USA",23480.0,952.0,Diana Maria Riva,0.0,coach|high school|place name in title|school|student,http://www.imdb.com/title/tt2097298/?ref_=fn_tt_tt_1,83.0,English,USA,PG,17000000.0,2015.0,234.0,7.4,2.35,21000.0,0,"[{""id"": 18, ""name"": ""Drama""}]",,228203,"[{""id"": 387, ""name"": ""california""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 8338, ""name"": ""coach""}, {""id"": 169071, ""name"": ""championship""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 187901, ""name"": ""track and field""}]",en,"McFarland, USA",A track coach in a small California town transforms a team of athletes into championship contenders.,14.023082,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mayhem Pictures"", ""id"": 22881}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-02-20 00:00:00,45710059,128.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Champions Can Come From Anywhere.,"McFarland, USA",7.4,213
Color,Andrea Di Stefano,106.0,120.0,30.0,55.0,Brady Corbet,14000.0,106869.0,Crime|Drama|Romance|Thriller,Josh Hutcherson,Escobar: Paradise Lost,13762.0,14492.0,Carlos Bardem,1.0,colombia|dream|love|surfer|village,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,39.0,English,France,R,17000000.0,2014.0,287.0,6.6,,0.0,17000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",,255343,"[{""id"": 1524, ""name"": ""surfer""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 13112, ""name"": ""murderer""}, {""id"": 194879, ""name"": ""columbia""}, {""id"": 208645, ""name"": ""telephone conversation""}]",en,Escobar: Paradise Lost,"For Pablo Escobar family is everything. When young surfer Nick falls for Escobar's niece, Maria, he finds his life on the line when he's pulled into the dangerous world of the family business.",25.112567,"[{""name"": ""Nexus Factory"", ""id"": 7561}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Jaguar Films"", ""id"": 10497}, {""name"": ""Umedia"", ""id"": 19037}, {""name"": ""Chapter 2"", ""id"": 20339}, {""name"": ""Roxbury"", ""id"": 63810}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2014-10-11 00:00:00,3758328,120.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Welcome to the family,Escobar: Paradise Lost,6.1,271
Color,Cyrus Nowrasteh,24.0,111.0,19.0,107.0,Vincent Walsh,241.0,6462576.0,Drama,Clive Russell,The Young Messiah,1449.0,824.0,Finn Ireland,0.0,based on novel,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,30.0,English,USA,PG-13,18500000.0,2016.0,118.0,5.4,2.35,0.0,18500000,"[{""id"": 18, ""name"": ""Drama""}]",,318850,"[{""id"": 1160, ""name"": ""egypt""}, {""id"": 2974, ""name"": ""jesus christ""}, {""id"": 5708, ""name"": ""gospel""}, {""id"": 5950, ""name"": ""christian""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 192002, ""name"": ""biblical""}]",en,The Young Messiah,"Tells the story of Jesus Christ at age seven as he and his family depart Egypt to return home to Nazareth. Told from his childhood perspective, it follows young Jesus as he grows into his religious identity.",1.884558,"[{""name"": ""Focus Features"", ""id"": 10146}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-03-10 00:00:00,6490401,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Before he was the savior, he was a child.",The Young Messiah,6.4,30
Color,Tommy Lee Jones,208.0,122.0,0.0,567.0,Tim Blake Nelson,883.0,2428883.0,Drama|Western,Barry Corbin,The Homesman,21370.0,2896.0,Miranda Otto,1.0,abusive marriage|pastor|prison wagon|roast pig|suicide by hanging,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,132.0,English,USA,R,16000000.0,2014.0,596.0,6.6,2.35,0.0,16000000,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}]",,264656,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 155573, ""name"": ""wild west""}, {""id"": 193225, ""name"": ""driven insane""}, {""id"": 208170, ""name"": ""abusive marriage""}, {""id"": 208171, ""name"": ""refused services""}, {""id"": 208172, ""name"": ""prison wagon""}, {""id"": 208173, ""name"": ""lost in the desert""}, {""id"": 208174, ""name"": ""buffalo skin""}]",en,The Homesman,"When three women living on the edge of the American frontier are driven mad by harsh pioneer life, the task of saving them falls to the pious, independent-minded Mary Bee Cuddy. Transporting the women by covered wagon to Iowa, she soon realizes just how daunting the journey will be, and employs a low-life drifter, George Briggs, to join her. The unlikely pair and the three women head east, where a waiting minister and his wife have offered to take the women in. But the group first must traverse the harsh Nebraska Territories marked by stark beauty, psychological peril and constant threat.",20.59148,"[{""name"": ""The Javelina Film Company"", ""id"": 2322}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Ithaca Pictures"", ""id"": 11765}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-18 00:00:00,3442853,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Homesman,6.4,258
Color,Morten Tyldum,454.0,114.0,77.0,305.0,Rory Kinnear,19000.0,91121452.0,Biography|Drama|Thriller|War,Benedict Cumberbatch,The Imitation Game,467613.0,20295.0,Allen Leech,1.0,crossword puzzle|cryptography|enigma code|gay lead character|world war two,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,608.0,English,UK,PG-13,14000000.0,2014.0,393.0,8.1,2.35,165000.0,14000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",http://theimitationgamemovie.com/,205596,"[{""id"": 237, ""name"": ""gay""}, {""id"": 392, ""name"": ""england""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2303, ""name"": ""mathematician""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 208394, ""name"": ""logician""}, {""id"": 208395, ""name"": ""cryptography""}]",en,The Imitation Game,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II.",145.364591,"[{""name"": ""Black Bear Pictures"", ""id"": 22146}, {""name"": ""Bristol Automotive"", ""id"": 38145}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-11-14 00:00:00,233555708,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The true enigma was the man who cracked the code.,The Imitation Game,8.0,5723
Color,Michael Dougherty,198.0,98.0,66.0,562.0,Conchata Ferrell,3000.0,42592530.0,Comedy|Fantasy|Horror,Adam Scott,Krampus,29867.0,4567.0,Allison Tolman,0.0,christmas|german|holiday|krampus|santa claus,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,181.0,English,USA,PG-13,15000000.0,2015.0,658.0,6.2,2.35,27000.0,15000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.krampusthefilm.com/,287903,"[{""id"": 657, ""name"": ""fire""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 1991, ""name"": ""santa claus""}, {""id"": 3373, ""name"": ""snow storm""}, {""id"": 5570, ""name"": ""christmas tree""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11183, ""name"": ""fireplace""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 14796, ""name"": ""destruction""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 15147, ""name"": ""german accent""}, {""id"": 18035, ""name"": ""family""}, {""id"": 156783, ""name"": ""blizzard""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 207317, ""name"": ""christmas""}, {""id"": 215571, ""name"": ""bad kids""}, {""id"": 215572, ""name"": ""krampus""}]",en,Krampus,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,31.565117,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Legendary Pictures"", ""id"": 923}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-11-26 00:00:00,61548707,98.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You don't want to be on his list.,Krampus,5.9,584
Color,James Marsh,419.0,123.0,120.0,149.0,Emily Watson,13000.0,35887263.0,Biography|Drama|Romance,Eddie Redmayne,The Theory of Everything,265507.0,14100.0,Simon McBurney,0.0,based on memoir|cambridge university|husband wife relationship|lou gehrig's disease|physicist,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,388.0,English,UK,PG-13,15000000.0,2014.0,876.0,7.7,2.35,90000.0,15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.focusfeatures.com/the_theory_of_everything,266856,"[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 8012, ""name"": ""physicist""}, {""id"": 14641, ""name"": ""based on memoir""}, {""id"": 190947, ""name"": ""stephen hawking""}, {""id"": 196751, ""name"": ""fictionalized biography""}, {""id"": 209063, ""name"": ""motor neuron disease""}, {""id"": 229893, ""name"": ""als""}]",en,The Theory of Everything,"The Theory of Everything is the extraordinary story of one of the world’s greatest living minds, the renowned astrophysicist Stephen Hawking, who falls deeply in love with fellow Cambridge student Jane Wilde.",61.18233100000001,"[{""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-11-26 00:00:00,123726688,123.0,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,His Mind Changed Our World. Her Love Changed His.,The Theory of Everything,7.8,3311
Color,Jean-Marc Vallée,349.0,115.0,212.0,612.0,Kevin Rankin,2000.0,37877959.0,Adventure|Biography|Drama,Michiel Huisman,Wild,86664.0,4896.0,Gaby Hoffmann,1.0,female protagonist|grief|hiking|loss of mother|mother daughter relationship,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,252.0,English,USA,R,15000000.0,2014.0,820.0,7.1,2.35,38000.0,15000000,"[{""id"": 18, ""name"": ""Drama""}]",http://howwilditwas.com/,228970,"[{""id"": 4414, ""name"": ""adventure""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 5827, ""name"": ""hiking""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 197528, ""name"": ""traveller""}]",en,Wild,A woman with a tragic past decides to start her new life by hiking for one thousand miles on the Pacific Crest Trail.,42.952942,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Pacific Standard"", ""id"": 15829}, {""name"": ""bob industries"", ""id"": 93542}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-12-05 00:00:00,52501541,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Wild,7.0,951
Color,Thomas Carter,50.0,115.0,49.0,100.0,Matthew Daddario,116.0,30127963.0,Drama|Family|Sport,Jessie T. Usher,When the Game Stands Tall,12596.0,525.0,Ser'Darius Blain,0.0,coach|high school football,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,64.0,English,USA,PG,15000000.0,2014.0,110.0,6.7,1.85,0.0,15000000,"[{""id"": 18, ""name"": ""Drama""}]",,232679,"[{""id"": 579, ""name"": ""american football""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 8635, ""name"": ""high school sports""}]",en,When the Game Stands Tall,A young coach turns a losing high school football program around to go undefeated for 12 consecutive seasons.,7.297757000000002,"[{""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""Affirm Films"", ""id"": 10156}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-22 00:00:00,30127963,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Its Not How Hard You Fall, Its How You Get Back Up",When the Game Stands Tall,6.3,130
Color,Peter Atencio,129.0,100.0,10.0,415.0,Will Forte,826.0,20566327.0,Action|Comedy,Nia Long,Keanu,15385.0,2958.0,Keegan-Michael Key,2.0,car chase|gangsta|gun fight|hitman|kitten,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,84.0,English,USA,R,15000000.0,2016.0,622.0,6.4,2.35,0.0,15000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",http://keanumovie.com/,342521,"[{""id"": 2708, ""name"": ""hitman""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 12532, ""name"": ""african american""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 156143, ""name"": ""kitten""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 208009, ""name"": ""gun fight""}, {""id"": 227198, ""name"": ""stolen pet""}, {""id"": 227201, ""name"": ""designer drug""}]",en,Keanu,Friends hatch a plot to retrieve a stolen cat by posing as drug dealers for a street gang.,18.268009,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-21 00:00:00,20566327,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Kitten, please.",Keanu,6.0,421
Color,Roger Donaldson,172.0,108.0,79.0,537.0,Akie Kotabe,775.0,24984868.0,Action|Crime|Thriller,Luke Bracey,The November Man,50056.0,3033.0,Will Patton,2.0,critically bashed|premarital sex|sex scene|sex standing up|stripper,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,152.0,English,USA,R,15000000.0,2014.0,614.0,6.3,2.35,0.0,15000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",http://thenovemberman.com/,254904,"[{""id"": 591, ""name"": ""cia""}, {""id"": 18115, ""name"": ""retired""}, {""id"": 33705, ""name"": ""agent""}]",en,The November Man,An ex- CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,45.317278,"[{""name"": ""Irish Dreamtime"", ""id"": 597}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""SPD Films"", ""id"": 57944}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-08-27 00:00:00,32556119,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A spy is never out of the game.,The November Man,6.0,639
