,vote_count,id,revenue,actor_2_facebook_likes,movie_facebook_likes,aspect_ratio,imdb_score,budget,title_year,num_user_for_reviews,runtime,popularity,facenumber_in_poster,actor_1_facebook_likes,num_voted_users,num_critic_for_reviews,duration,gross,director_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,vote_average,production_companies,release_date,title,spoken_languages,production_countries,overview,color,original_language,keywords,content_rating,country,language,movie_imdb_link,plot_keywords,actor_3_name,movie_title,actor_1_name,actor_2_name,director_name,original_title,genres,original_language_le,original_language_en,has_homepage,has_tagline,tagline_word_count,release_weekday,release_month,release_year,keywords_count,production_companies_count,production_countries_count,spoken_languages_count
193,295,335778,46069568,76.0,21000.0,2.35,6.3,20000000.0,2016.0,117.0,107.0,16.663797,2.0,141.0,12276.0,122.0,107.0,36874745.0,58.0,47.0,389.0,5.7,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Affirm Films"", ""id"": 10156}, {""name"": ""LD Entertainment"", ""id"": 10285}, {""name"": ""Patrick Aiello Productions"", ""id"": 59827}]",2016-02-19,Risen,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Follows the epic Biblical story of the Resurrection, as told through the eyes of a non-believer. Clavius, a powerful Roman Military Tribune, and his aide Lucius, are tasked with solving the mystery of what happened to Jesus in the weeks following the crucifixion, in order to disprove the rumors of a risen Messiah and prevent an uprising in Jerusalem.",Color,en,"[{""id"": 186, ""name"": ""christianity""}, {""id"": 2974, ""name"": ""jesus christ""}, {""id"": 3033, ""name"": ""apostle""}, {""id"": 3571, ""name"": ""crucifixion""}, {""id"": 3575, ""name"": ""jerusalem""}, {""id"": 5049, ""name"": ""ancient rome""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6506, ""name"": ""resurrection""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 11704, ""name"": ""judaism""}, {""id"": 14989, ""name"": ""religious""}, {""id"": 156081, ""name"": ""tomb""}]",PG-13,USA,English,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1,biblical|crucifixion|judea|resurrection|roman soldier,María Botto,Risen,Peter Firth,Jan Cornet,Kevin Reynolds,Risen,Action|Adventure|Drama|Mystery,3,1,0,1,10.0,4,2,2016,12,4,1,1
194,2181,328387,83707310,441.0,0.0,,7.1,20000000.0,2016.0,35.0,96.0,62.933899,0.0,646.0,4303.0,86.0,96.0,28876924.0,24.0,374.0,1780.0,7.1,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Allison Shearmur Productions"", ""id"": 47706}, {""name"": ""Keep Your Head"", ""id"": 79963}]",2016-07-27,Nerve,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",Color,en,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 12361, ""name"": ""hacking""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 18249, ""name"": ""game""}, {""id"": 186846, ""name"": ""adaptation""}, {""id"": 201871, ""name"": ""dare""}, {""id"": 212562, ""name"": ""cellphone video""}, {""id"": 223438, ""name"": ""based on young adult novel""}, {""id"": 229980, ""name"": ""smartphone""}, {""id"": 235098, ""name"": ""taking a risk""}]",PG-13,USA,English,http://www.imdb.com/title/tt3531824/?ref_=fn_tt_tt_1,dare|game|knocked out|motorcycle|online game,Emily Meade,Nerve,Samira Wiley,Marc John Jefferies,Henry Joost,Nerve,Adventure|Crime|Mystery|Sci-Fi|Thriller,3,1,1,1,7.0,2,7,2016,13,3,1,1
195,542,226857,34077920,989.0,0.0,2.35,6.3,20000000.0,2014.0,76.0,103.0,27.256849,0.0,15000.0,31323.0,98.0,104.0,23393765.0,19.0,942.0,18760.0,6.7,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Fake Empire"", ""id"": 13204}, {""name"": ""Bluegrass Films"", ""id"": 13778}]",2014-02-12,Endless Love,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",A privileged girl and a charismatic boy's instant desire sparks a love affair made only more reckless by parents trying to keep them apart.,Color,en,"[{""id"": 188237, ""name"": ""teenage romance""}]",PG-13,USA,English,http://www.imdb.com/title/tt2318092/?ref_=fn_tt_tt_1,brother sister relationship|high school graduation|love|sparkler|unfaithful husband,Rhys Wakefield,Endless Love,Alex Pettyfer,Bruce Greenwood,Shana Feste,Endless Love,Drama|Romance,3,1,0,1,4.0,2,2,2014,1,3,1,1
196,336,290751,34854990,963.0,0.0,2.35,6.2,19500000.0,2015.0,81.0,111.0,15.012236999999999,0.0,8000.0,20186.0,155.0,111.0,,53.0,233.0,9941.0,6.2,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Gran Via Productions"", ""id"": 2605}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Route One Entertainment"", ""id"": 80834}, {""name"": ""Union Investment Partners"", ""id"": 88607}, {""name"": ""SITE Productions"", ""id"": 88608}, {""name"": ""Willie's Movies"", ""id"": 88609}]",2015-10-14,Secret in Their Eyes,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",Color,en,"[{""id"": 1812, ""name"": ""fbi""}, {""id"": 156948, ""name"": ""missing child""}]",PG-13,USA,English,http://www.imdb.com/title/tt1741273/?ref_=fn_tt_tt_1,digging a grave|grave digging|investigator|police|secret,Joe Cole,Secret in Their Eyes,Julia Roberts,Michael Kelly,Billy Ray,Secret in Their Eyes,Crime|Drama|Mystery|Thriller,3,1,1,1,8.0,2,10,2015,2,8,3,1
197,797,146198,12639297,12000.0,0.0,2.35,6.3,20000000.0,2016.0,106.0,115.0,29.371987,3.0,14000.0,32567.0,214.0,115.0,12626905.0,214.0,968.0,27214.0,5.6,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Anonymous Content"", ""id"": 30420}, {""name"": ""MadRiver Pictures"", ""id"": 73493}, {""name"": ""Sierra Pictures"", ""id"": 78595}, {""name"": ""Surefire Capital"", ""id"": 78596}]",2016-02-19,Triple 9,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,Color,en,"[{""id"": 10051, ""name"": ""heist""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 11719, ""name"": ""dirty cop""}]",R,USA,English,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,betrayal|corrupt cop|heist|murder of a police officer|police detective,Clifton Collins Jr.,Triple 9,Kate Winslet,Norman Reedus,John Hillcoat,Triple 9,Action|Crime|Drama|Thriller,3,1,1,1,10.0,4,2,2016,3,5,1,1
198,950,295964,36606743,1000.0,25000.0,2.35,6.6,20000000.0,2015.0,129.0,100.0,30.477114,1.0,14000.0,61360.0,175.0,101.0,13650738.0,53.0,580.0,16926.0,6.3,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""PeaPie Films"", ""id"": 32243}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]",2015-10-02,Burnt,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",Color,en,"[{""id"": 212, ""name"": ""london england""}, {""id"": 1650, ""name"": ""cook""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2992, ""name"": ""diva""}, {""id"": 3658, ""name"": ""career""}, {""id"": 3914, ""name"": ""kitchen""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 18293, ""name"": ""chef""}, {""id"": 223064, ""name"": ""come back""}]",R,USA,English,http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1,chef|gay kiss|michelin star|restaurant|violent behavior,Riccardo Scamarcio,Burnt,Bradley Cooper,Omar Sy,John Wells,Burnt,Comedy|Drama,3,1,1,1,8.0,4,10,2015,11,3,1,2
199,833,171274,11110975,178.0,18000.0,1.85,6.7,20000000.0,2014.0,242.0,148.0,45.742217,0.0,204.0,61935.0,401.0,148.0,8093318.0,0.0,175.0,707.0,6.5,"[{""name"": ""Ghoulardi Film Company"", ""id"": 178}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""IAC Films"", ""id"": 93105}]",2014-12-25,Inherent Vice,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",Color,en,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 11168, ""name"": ""private investigator""}, {""id"": 11492, ""name"": ""smoking marijuana""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 208992, ""name"": ""1960s""}]",R,USA,English,http://www.imdb.com/title/tt1791528/?ref_=fn_tt_tt_1,1960s|based on novel|ex boyfriend ex girlfriend relationship|southern california|voice over narration,Serena Scott Thomas,Inherent Vice,Martin Dew,Katherine Waterston,Paul Thomas Anderson,Inherent Vice,Comedy|Crime|Drama|Mystery|Romance,3,1,1,1,6.0,3,12,2014,6,3,1,1
200,185,256962,6420319,1000.0,15000.0,2.35,7.4,20000000.0,2015.0,122.0,106.0,12.232047999999999,0.0,1000.0,15978.0,45.0,106.0,6420319.0,38.0,975.0,5705.0,7.0,"[{""name"": ""Metanoia Films"", ""id"": 7075}, {""name"": ""Santa F\u00e9 Films"", ""id"": 90508}]",2015-04-23,Little Boy,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,Color,en,"[{""id"": 907, ""name"": ""japanese""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 10706, ""name"": ""spirituality""}]",PG-13,Mexico,English,http://www.imdb.com/title/tt1810683/?ref_=fn_tt_tt_1,,Michael Rapaport,Little Boy,Tom Wilkinson,Cary-Hiroyuki Tagawa,Alejandro Monteverde,Little Boy,Drama|War,3,1,1,1,3.0,3,4,2015,3,2,2,1
201,546,241239,12007070,969.0,0.0,2.35,7.0,20000000.0,2014.0,180.0,125.0,37.629309,0.0,1000.0,45799.0,350.0,125.0,5749134.0,78.0,745.0,3979.0,6.5,"[{""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Before the Door Pictures"", ""id"": 14861}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""A24"", ""id"": 41077}, {""name"": ""Old Bull Pictures"", ""id"": 53656}]",2014-12-30,A Most Violent Year,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",Color,en,"[{""id"": 417, ""name"": ""corruption""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 2355, ""name"": ""american dream""}, {""id"": 2356, ""name"": ""immigrant""}, {""id"": 7337, ""name"": ""business ethics""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 10590, ""name"": ""oil""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 166631, ""name"": ""loan shark""}, {""id"": 168948, ""name"": ""coat""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 208289, ""name"": ""1980s""}, {""id"": 235729, ""name"": ""husband wife relationship""}, {""id"": 238182, ""name"": ""truck hijacking""}, {""id"": 238183, ""name"": ""bank loan""}]",R,USA,English,http://www.imdb.com/title/tt2937898/?ref_=fn_tt_tt_1,american dream|immigrant|new york city|oil|violence,Albert Brooks,A Most Violent Year,David Oyelowo,Ashley Williams,J.C. Chandor,A Most Violent Year,Action|Crime|Drama|Thriller,3,1,1,1,14.0,1,12,2014,17,7,2,2
202,156,314385,3727746,11000.0,0.0,2.35,5.3,10000000.0,2015.0,61.0,122.0,11.267676,0.0,11000.0,7976.0,131.0,122.0,531009.0,11000.0,188.0,22319.0,5.4,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Jolie Pas"", ""id"": 39443}, {""name"": ""Pellikola"", ""id"": 73249}]",2015-11-12,By the Sea,"[{""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.",Color,en,"[{""id"": 254, ""name"": ""france""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 9935, ""name"": ""travel""}, {""id"": 156455, ""name"": ""unhappiness""}, {""id"": 166113, ""name"": ""marriage problems""}, {""id"": 187056, ""name"": ""woman director""}]",R,USA,English,http://www.imdb.com/title/tt3707106/?ref_=fn_tt_tt_1,cheating wife|cigarette smoking|male in shower|male nudity|male rear nudity,Melvil Poupaud,By the Sea,Brad Pitt,Angelina Jolie Pitt,Angelina Jolie Pitt,By the Sea,Drama|Romance,3,1,0,0,0.0,3,11,2015,8,3,2,3
203,585,241257,17671101,750.0,0.0,2.35,5.7,,2015.0,62.0,106.0,27.215666,1.0,9000.0,20821.0,140.0,106.0,54734.0,448.0,648.0,10982.0,5.3,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""First Generation Films"", ""id"": 4908}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Telef\u00f3nica Studios"", ""id"": 29564}]",2015-10-01,Regression,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]","Minnesota, 1990. Detective Bruce Kenner investigates the case of young Angela, who accuses her father, John Gray, of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery.",Color,en,"[{""id"": 5340, ""name"": ""investigation""}, {""id"": 11469, ""name"": ""memory loss""}]",R,Spain,English,http://www.imdb.com/title/tt3319920/?ref_=fn_tt_tt_1,inspired by true events|memory|minnesota|police|year 1990,Julian Richings,Regression,Emma Watson,Aaron Ashmore,Alejandro Amenábar,Regression,Crime|Drama|Mystery|Thriller,3,1,0,1,5.0,3,10,2015,2,6,2,1
204,3,280871,0,36.0,58.0,2.35,7.0,,2014.0,1.0,170.0,0.416179,0.0,109.0,102.0,2.0,153.0,,0.0,7.0,164.0,5.0,"[{""name"": ""Camphor Cinema"", ""id"": 82667}]",2014-07-11,Ramanujan,"[{""iso_639_1"": ""ta"", ""name"": ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd""}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}]",A prodigious Indian mathematician has to overcome poverty and prejudices and make a mark with the help of his British mentor.,Color,ta,"[{""id"": 2303, ""name"": ""mathematician""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 228041, ""name"": ""prodigy""}, {""id"": 230112, ""name"": ""ramanujam""}, {""id"": 230113, ""name"": ""math genius""}]",,India,English,http://www.imdb.com/title/tt3037162/?ref_=fn_tt_tt_1,ramanujan,Kevin McGowan,Ramanujan,Mani Bharathi,Michael Lieber,Gnana Rajasekaran,ராமானுஜன்,Biography|Drama|History,11,0,0,0,0.0,4,7,2014,5,1,1,1
205,404,334074,0,1000.0,0.0,2.35,5.6,20000000.0,2015.0,101.0,96.0,33.625477000000004,2.0,14000.0,21833.0,64.0,96.0,,160.0,889.0,17957.0,5.4,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Winkler Films"", ""id"": 8880}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Survivor Productions"", ""id"": 54409}]",2015-05-21,Survivor,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",Color,en,"[{""id"": 613, ""name"": ""new year's eve""}, {""id"": 657, ""name"": ""fire""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 4123, ""name"": ""embassy""}, {""id"": 4709, ""name"": ""hand grenade""}, {""id"": 9276, ""name"": ""truck""}, {""id"": 10124, ""name"": ""laboratory""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 34079, ""name"": ""death""}, {""id"": 159841, ""name"": ""cigarette lighter""}, {""id"": 175023, ""name"": ""microscope""}, {""id"": 215163, ""name"": ""hazmat suit""}]",PG-13,USA,English,http://www.imdb.com/title/tt3247714/?ref_=fn_tt_tt_1,cigarette lighter|death|fire|on the run|terrorist,Robert Forster,Survivor,Milla Jovovich,Roger Rees,James McTeigue,Survivor,Action|Crime|Thriller,3,1,1,1,7.0,3,5,2015,14,4,2,1
206,8,385383,0,634.0,1000.0,,5.0,27000000.0,2016.0,6.0,90.0,1.224105,4.0,731.0,60.0,6.0,90.0,,97.0,319.0,2374.0,3.9,"[{""name"": ""Cinestyle Media Group"", ""id"": 74413}]",2016-07-22,Fight Valley,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","When Tory Coro turns up dead, the neighborhood turns up silent. Rumor has it she became yet another victim of the small town known as FIGHT VALLEY. Tory's sister Windsor moves to town to begin her own investigation on her sister's mysterious death after weeks of no leads from the police. She's quick to learn that Tory fought for money to make ends meet. If girl-next-door Windsor is going to make her way into FIGHT VALLEY to find the truth about Tory, she's going to have to fight her way in. ""Jabs"" (Miesha Tate) swore she would never throw a punch in the Valley again. Jabs now finds herself training Windsor to survive the painful, unexpected path she's about to take. Every corner. Every alley. Every doorway. She must follow the last footsteps of her sister in order to come face-to-face with Tory's killer in FIGHT VALLEY.",Color,en,"[{""id"": 586, ""name"": ""new jersey""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9917, ""name"": ""mixed martial arts""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 17977, ""name"": ""underground fighting""}, {""id"": 33610, ""name"": ""gym""}, {""id"": 205851, ""name"": ""ultimate fighting championship""}]",,USA,English,http://www.imdb.com/title/tt4280822/?ref_=fn_tt_tt_1,,Cabrina Collesides,Fight Valley,Kari J. Kramer,Erin O'Brien,Rob Hawk,Fight Valley,Action|Drama,3,1,1,1,6.0,4,7,2016,10,1,1,2
207,69,340611,0,691.0,599.0,2.0,7.8,,2016.0,3.0,110.0,5.625989,0.0,8000.0,550.0,63.0,110.0,560512.0,44.0,85.0,8972.0,6.8,"[{""name"": ""Likely Story"", ""id"": 1785}]",2016-07-29,Indignation,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","In 1951, Marcus Messner, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with anti-Semitism, sexual repression, and the ongoing Korean War.",Color,en,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2315, ""name"": ""jewish life""}, {""id"": 2494, ""name"": ""ohio""}, {""id"": 208611, ""name"": ""1950s""}]",R,USA,Hebrew,http://www.imdb.com/title/tt4193394/?ref_=fn_tt_tt_1,based on novel,Tracy Letts,Indignation,Logan Lerman,Sarah Gadon,James Schamus,Indignation,Drama,3,1,0,1,7.0,4,7,2016,4,1,1,1
